scenario,fs,noise_sigma,jitter_sigma,seed,method,rmse,bias,n
circle_r5_v2,2.0,0.0,0.005,3,cubic_global,4.17406598864364e-05,-2.4377183116484497e-05,41
circle_r5_v2,2.0,0.0,0.005,3,smoothing_spline,0.1831160848128839,-0.019176436535020294,41
circle_r5_v2,2.0,0.0,0.005,3,savgol_w5p2,0.04624285029949209,-0.045774224478264236,41
circle_r5_v2,2.0,0.0,0.005,3,savgol_w7p3,0.010752818107001016,-0.0015760807011428225,41
circle_r5_v2,2.0,0.0,0.005,3,savgol_w9p3,0.007502863754662664,-0.002971571703186304,41
circle_r5_v2,2.0,0.0,0.005,3,savgol_w11p3,0.00716123904513801,-0.005592905403817617,41
circle_r5_v2,2.0,0.0,0.005,3,family_a_W3,0.0006580833547258805,-0.0006580602554426972,41
circle_r5_v2,2.0,0.0,0.005,3,family_a_W5,0.004915476830681446,-0.004915357143876297,41
circle_r5_v2,2.0,0.0,0.005,3,family_a_W7,0.01718968402964051,-0.017160563498348005,41
circle_r5_v2,2.0,0.0,0.005,3,family_a_midspan_W5,0.00852903775125351,0.008528883506859649,41
circle_r5_v2,2.0,0.0,0.005,4,forward,0.0033370036973568605,-0.0033348296160417693,41
circle_r5_v2,2.0,0.0,0.005,4,central,0.013323613800780674,-0.013322651345219393,41
circle_r5_v2,2.0,0.0,0.005,4,cubic_global,4.338297609808322e-05,-2.466150619548626e-05,41
circle_r5_v2,2.0,0.0,0.005,4,smoothing_spline,0.18353101548377052,-0.01967546069972869,41
circle_r5_v2,2.0,0.0,0.005,4,savgol_w5p2,0.046447400005589216,-0.046149220174296735,41
circle_r5_v2,2.0,0.0,0.005,4,savgol_w7p3,0.008425791610745952,-0.0015032736871111137,41
circle_r5_v2,2.0,0.0,0.005,4,savgol_w9p3,0.006182297138392418,-0.003289717165382611,41
circle_r5_v2,2.0,0.0,0.005,4,savgol_w11p3,0.00736055299170203,-0.006322311727559976,41
circle_r5_v2,2.0,0.0,0.005,4,family_a_W3,0.000658095694468792,-0.0006580766287046048,41
circle_r5_v2,2.0,0.0,0.005,4,family_a_W5,0.004917292182061353,-0.004917148185378387,41
circle_r5_v2,2.0,0.0,0.005,4,family_a_W7,0.0171839420573511,-0.01715366102847628,41
circle_r5_v2,2.0,0.0,0.005,4,family_a_midspan_W5,0.00852916272403556,0.008529011591912135,41
circle_r5_v2,2.0,0.01,0.0,0,forward,0.02326767972375581,-0.002000850809017176,41
circle_r5_v2,2.0,0.01,0.0,0,central,0.01779249582995987,-0.012634343829233362,41
circle_r5_v2,2.0,0.01,0.0,0,cubic_global,0.019826010536659357,0.0009080509368095608,41
circle_r5_v2,2.0,0.01,0.0,0,smoothing_spline,0.18326823537856687,-0.01858285620710482,41
circle_r5_v2,2.0,0.01,0.0,0,savgol_w5p2,0.04490476358367422,-0.044499590432836376,41
circle_r5_v2,2.0,0.01,0.0,0,savgol_w7p3,0.009408639026804139,-0.0001957586465684647,41
circle_r5_v2,2.0,0.01,0.0,0,savgol_w9p3,0.007104516714677057,-0.0013818355913741626,41
circle_r5_v2,2.0,0.01,0.0,0,savgol_w11p3,0.006610922390037662,-0.004322015749008285,41
circle_r5_v2,2.0,0.01,0.0,0,family_a_W3,0.009408639026803833,-0.00019575864656918814,41
circle_r5_v2,2.0,0.01,0.0,0,family_a_W5,0.006610922390037658,-0.0043220157490083495,41
circle_r5_v2,2.0,0.01,0.0,0,family_a_W7,0.017090278047054746,-0.01673506939168382,41
circle_r5_v2,2.0,0.01,0.0,0,family_a_midspan_W5,0.00945053875947131,0.008945901390996857,41
circle_r5_v2,2.0,0.01,0.0,1,forward,0.026518808747482078,-0.0024368152758558193,41
circle_r5_v2,2.0,0.01,0.0,1,central,0.01878804231497399,-0.012467633740601423,41
circle_r5_v2,2.0,0.01,0.0,1,cubic_global,0.022985855325206115,0.0008284743767005813,41
circle_r5_v2,2.0,0.01,0.0,1,smoothing_spline,0.18311580945028233,-0.018757698220107005,41
circle_r5_v2,2.0,0.01,0.0,1,savgol_w5p2,0.044585903767632336,-0.044171563269801435,41
circle_r5_v2,2.0,0.01,0.0,1,savgol_w7p3,0.01022281141506184,0.00026487541824029854,41
circle_r5_v2,2.0,0.01,0.0,1,savgol_w9p3,0.006564021498434681,-0.0013197991763041572,41
circle_r5_v2,2.0,0.01,0.0,1,savgol_w11p3,0.006005684042599813,-0.004221469238846676,41
circle_r5_v2,2.0,0.01,0.0,1,family_a_W3,0.01022281141506168,0.0002648754182397327,41
circle_r5_v2,2.0,0.01,0.0,1,family_a_W5,0.006005684042599822,-0.004221469238846848,41
circle_r5_v2,2.0,0.01,0.0,1,family_a_W7,0.016659762090271275,-0.01650608407814669,41
circle_r5_v2,2.0,0.01,0.0,1,family_a_midspan_W5,0.009871412087264662,0.009591595261853663,41
circle_r5_v2,2.0,0.01,0.0,2,forward,0.023451620724292178,-0.0009248243575746578,41
circle_r5_v2,2.0,0.01,0.0,2,central,0.01697553917189942,-0.011762951709286762,41
circle_r5_v2,2.0,0.01,0.0,2,cubic_global,0.022071521344250253,0.0023359988083627606,41
circle_r5_v2,2.0,0.01,0.0,2,smoothing_spline,0.18338153243578423,-0.018397700014684774,41
circle_r5_v2,2.0,0.01,0.0,2,savgol_w5p2,0.04459455405198542,-0.04432484158821876,41
circle_r5_v2,2.0,0.01,0.0,2,savgol_w7p3,0.007705806732736189,0.00012390798938391188,41
circle_r5_v2,2.0,0.01,0.0,2,savgol_w9p3,0.005641291371680808,-0.001256352585722972,41
circle_r5_v2,2.0,0.01,0.0,2,savgol_w11p3,0.006187085978641081,-0.003987155166509296,41
circle_r5_v2,2.0,0.01,0.0,2,family_a_W3,0.007705806732736173,0.00012390798938336035,41
circle_r5_v2,2.0,0.01,0.0,2,family_a_W5,0.006187085978641176,-0.003987155166509468,41
circle_r5_v2,2.0,0.01,0.0,2,family_a_W7,0.01671702412460975,-0.01640839494401921,41
circle_r5_v2,2.0,0.01,0.0,2,family_a_midspan_W5,0.009460529295268723,0.00928133010603741,41
circle_r5_v2,2.0,0.01,0.0,3,forward,0.03688644455946539,-0.0014472933937979637,41
circle_r5_v2,2.0,0.01,0.0,3,central,0.020555596193315557,-0.011989051204849069,41
circle_r5_v2,2.0,0.01,0.0,3,cubic_global,0.029372258684411495,0.0020019535368600285,41
circle_r5_v2,2.0,0.01,0.0,3,smoothing_spline,0.18336795014255952,-0.018974523921932766,41
circle_r5_v2,2.0,0.01,0.0,3,savgol_w5p2,0.045044913970907124,-0.04446942402109848,41
circle_r5_v2,2.0,0.01,0.0,3,savgol_w7p3,0.012047323891264892,5.9003584951700105e-05,41
circle_r5_v2,2.0,0.01,0.0,3,savgol_w9p3,0.007496342160546001,-0.0014270690648236263,41
circle_r5_v2,2.0,0.01,0.0,3,savgol_w11p3,0.006272736057468254,-0.004611633601560408,41
circle_r5_v2,2.0,0.01,0.0,3,family_a_W3,0.01204732389126473,5.9003584950990997e-05,41
circle_r5_v2,2.0,0.01,0.0,3,family_a_W5,0.006272736057468357,-0.004611633601560472,41
circle_r5_v2,2.0,0.01,0.0,3,family_a_W7,0.017087068208953973,-0.016936558894579137,41
circle_r5_v2,2.0,0.01,0.0,3,family_a_midspan_W5,0.009557900775110872,0.009362572337813601,41
circle_r5_v2,2.0,0.01,0.0,4,forward,0.031551229693781116,-0.00394234976299349,41
circle_r5_v2,2.0,0.01,0.0,4,central,0.018637359152073787,-0.014710417371462567,41
circle_r5_v2,2.0,0.01,0.0,4,cubic_global,0.021686126798912173,-0.0016692924762111132,41
circle_r5_v2,2.0,0.01,0.0,4,smoothing_spline,0.1831712912016648,-0.020176250440452913,41
circle_r5_v2,2.0,0.01,0.0,4,savgol_w5p2,0.04628288976370976,-0.04597872948190675,41
circle_r5_v2,2.0,0.01,0.0,4,savgol_w7p3,0.008389085640368762,-0.0017574704211553358,41
circle_r5_v2,2.0,0.01,0.0,4,savgol_w9p3,0.006450755849829633,-0.0031708971342293665,41
circle_r5_v2,2.0,0.01,0.0,4,savgol_w11p3,0.0072697402137283755,-0.005853318963788779,41
circle_r5_v2,2.0,0.01,0.0,4,family_a_W3,0.008389085640368776,-0.001757470421156009,41
circle_r5_v2,2.0,0.01,0.0,4,family_a_W5,0.007269740213728507,-0.005853318963788973,41
circle_r5_v2,2.0,0.01,0.0,4,family_a_W7,0.01850035290396672,-0.01824240788193903,41
circle_r5_v2,2.0,0.01,0.0,4,family_a_midspan_W5,0.007964692489068767,0.0077703993915581955,41
circle_r5_v2,2.0,0.01,0.005,0,forward,0.02931403166223048,-0.0015239978992459798,41
circle_r5_v2,2.0,0.01,0.005,0,central,0.01859976335882284,-0.011587480945003937,41
circle_r5_v2,2.0,0.01,0.005,0,cubic_global,0.023115283238659523,0.0011734662469801687,41
circle_r5_v2,2.0,0.01,0.005,0,smoothing_spline,0.1835024301440215,-0.01690380761540218,41
circle_r5_v2,2.0,0.01,0.005,0,savgol_w5p2,0.0476012988938535,-0.047082243942193076,41
circle_r5_v2,2.0,0.01,0.005,0,savgol_w7p3,0.011582910880929173,-0.0027344206040552117,41
circle_r5_v2,2.0,0.01,0.005,0,savgol_w9p3,0.00855708599137846,-0.0044928214392959435,41
circle_r5_v2,2.0,0.01,0.005,0,savgol_w11p3,0.008530823109104278,-0.007146830938665448,41
circle_r5_v2,2.0,0.01,0.005,0,family_a_W3,0.011983323171382109,0.001602363005208734,41
circle_r5_v2,2.0,0.01,0.005,0,family_a_W5,0.00540836096057221,-0.002831225668232308,41
circle_r5_v2,2.0,0.01,0.005,0,family_a_W7,0.015296191146752467,-0.01507201148830555,41
circle_r5_v2,2.0,0.01,0.005,0,family_a_midspan_W5,0.01102425674621884,0.010732011879958758,41
circle_r5_v2,2.0,0.01,0.005,1,forward,0.02432829157608333,-0.002555838327110475,41
circle_r5_v2,2.0,0.01,0.005,1,central,0.01694538374644757,-0.012511504573663356,41
circle_r5_v2,2.0,0.01,0.005,1,cubic_global,0.021121762328929008,0.0011665203594664554,41
circle_r5_v2,2.0,0.01,0.005,1,smoothing_spline,0.18252751826391442,-0.018685987519455854,41
circle_r5_v2,2.0,0.01,0.005,1,savgol_w5p2,0.04239267853671488,-0.04200473757155828,41
circle_r5_v2,2.0,0.01,0.005,1,savgol_w7p3,0.009282776865920694,0.0023832652491182133,41
circle_r5_v2,2.0,0.01,0.005,1,savgol_w9p3,0.006442815634063102,0.0011362301996793588,41
circle_r5_v2,2.0,0.01,0.005,1,savgol_w11p3,0.004911446494916365,-0.0017054899087635528,41
circle_r5_v2,2.0,0.01,0.005,1,family_a_W3,0.006701926917695859,-0.00019250862376741747,41
circle_r5_v2,2.0,0.01,0.005,1,family_a_W5,0.0057067906001657415,-0.004617936106581083,41
circle_r5_v2,2.0,0.01,0.005,1,family_a_W7,0.017048902985639155,-0.016814992318948264,41
circle_r5_v2,2.0,0.01,0.005,1,family_a_midspan_W5,0.009101444549806173,0.008901611582943541,41
circle_r5_v2,2.0,0.01,0.005,2,forward,0.027300006580501007,-0.004834346975272376,41
circle_r5_v2,2.0,0.01,0.005,2,central,0.01889497290297359,-0.01357711810298469,41
circle_r5_v2,2.0,0.01,0.005,2,cubic_global,0.022329512740737554,-0.0002506137933509744,41
circle_r5_v2,2.0,0.01,0.005,2,smoothing_spline,0.18329166249975937,-0.020608371985194062,41
circle_r5_v2,2.0,0.01,0.005,2,savgol_w5p2,0.04503212651412734,-0.04457706374882996,41
circle_r5_v2,2.0,0.01,0.005,2,savgol_w7p3,0.009179855567346414,-0.00016734696212156354,41
circle_r5_v2,2.0,0.01,0.005,2,savgol_w9p3,0.0074814285019448095,-0.0017400980232526292,41
circle_r5_v2,2.0,0.01,0.005,2,savgol_w11p3,0.006912054178106516,-0.004735913768402469,41
circle_r5_v2,2.0,0.01,0.005,2,family_a_W3,0.009501889678680783,-0.0009649094602321494,41
circle_r5_v2,2.0,0.01,0.005,2,family_a_W5,0.00742438797009101,-0.005785466124445996,41
circle_r5_v2,2.0,0.01,0.005,2,family_a_W7,0.018388685021623503,-0.018079627591577396,41
circle_r5_v2,2.0,0.01,0.005,2,family_a_midspan_W5,0.00810198068511869,0.007597262404009264,41
circle_r5_v2,2.0,0.01,0.005,3,forward,0.029730533570208464,-0.0019359616240522063,41
circle_r5_v2,2.0,0.01,0.005,3,central,0.01944243260139272,-0.012836090426249669,41
circle_r5_v2,2.0,0.01,0.005,3,cubic_global,0.024312926292883334,0.0008372211038377458,41
circle_r5_v2,2.0,0.01,0.005,3,smoothing_spline,0.18316975282661685,-0.019732668587229434,41
circle_r5_v2,2.0,0.01,0.005,3,savgol_w5p2,0.04677532371001751,-0.04586182121551978,41
circle_r5_v2,2.0,0.01,0.005,3,savgol_w7p3,0.016204950818183468,-0.0014401342532800203,41
circle_r5_v2,2.0,0.01,0.005,3,savgol_w9p3,0.010500798484663293,-0.002966383362734671,41
circle_r5_v2,2.0,0.01,0.005,3,savgol_w11p3,0.009171239207459447,-0.005688868328673733,41
circle_r5_v2,2.0,0.01,0.005,3,family_a_W3,0.009492937203694006,-0.0005321080542099938,41
circle_r5_v2,2.0,0.01,0.005,3,family_a_W5,0.007359885447773651,-0.005006254741628489,41
circle_r5_v2,2.0,0.01,0.005,3,family_a_W7,0.01762071192972523,-0.017328363761171896,41
circle_r5_v2,2.0,0.01,0.005,3,family_a_midspan_W5,0.008380569924938575,0.008041891448794232,41
circle_r5_v2,2.0,0.01,0.005,4,forward,0.022259580528570758,-0.003773605271442398,41
circle_r5_v2,2.0,0.01,0.005,4,central,0.017352473088068296,-0.014093744956918773,41
circle_r5_v2,2.0,0.01,0.005,4,cubic_global,0.01957372714275261,-0.00035324121884561244,41
circle_r5_v2,2.0,0.01,0.005,4,smoothing_spline,0.18407223293638075,-0.02047203187394646,41
circle_r5_v2,2.0,0.01,0.005,4,savgol_w5p2,0.047702608353817094,-0.04713568813273773,41
circle_r5_v2,2.0,0.01,0.005,4,savgol_w7p3,0.010758281190068301,-0.002793745496088484,41
circle_r5_v2,2.0,0.01,0.005,4,savgol_w9p3,0.008458090380775236,-0.003953386990545081,41
circle_r5_v2,2.0,0.01,0.005,4,savgol_w11p3,0.00902077982780778,-0.006995432713178219,41
circle_r5_v2,2.0,0.01,0.005,4,family_a_W3,0.0073602157659729125,-0.0019616451069278066,41
circle_r5_v2,2.0,0.01,0.005,4,family_a_W5,0.006827071860218164,-0.005590758731449817,41
circle_r5_v2,2.0,0.01,0.005,4,family_a_W7,0.01802674130806307,-0.01781596623990958,41
circle_r5_v2,2.0,0.01,0.005,4,family_a_midspan_W5,0.00811126181516098,0.007817720179865676,41
circle_r5_v2,2.0,0.05,0.0,0,forward,0.11479288528526657,0.007310371148778477,41
circle_r5_v2,2.0,0.05,0.0,0,central,0.06300227529388738,-0.008938530098385472,41
circle_r5_v2,2.0,0.05,0.0,0,cubic_global,0.09865338822911814,0.007252644900260148,41
circle_r5_v2,2.0,0.05,0.0,0,smoothing_spline,0.18284431075719532,-0.015977994317777012,41
circle_r5_v2,2.0,0.05,0.0,0,savgol_w5p2,0.05197417448786229,-0.04233689904458105,41
circle_r5_v2,2.0,0.05,0.0,0,savgol_w7p3,0.04707087454719915,0.002212686153145809,41
circle_r5_v2,2.0,0.05,0.0,0,savgol_w9p3,0.034946916325954064,0.0016002317677540883,41
circle_r5_v2,2.0,0.05,0.0,0,savgol_w11p3,0.02515051787068902,-0.0018417850682746143,41
circle_r5_v2,2.0,0.05,0.0,0,family_a_W3,0.04707087454719925,0.002212686153145136,41
circle_r5_v2,2.0,0.05,0.0,0,family_a_W5,0.02515051787068899,-0.0018417850682748865,41
circle_r5_v2,2.0,0.05,0.0,0,family_a_W7,0.022456808375675447,-0.0150161115061339,41
circle_r5_v2,2.0,0.05,0.0,0,family_a_midspan_W5,0.01876648575998486,0.010865000706279439,41
circle_r5_v2,2.0,0.05,0.0,1,forward,0.13078563409324864,0.0038501215958685877,41
circle_r5_v2,2.0,0.05,0.0,1,central,0.07094934046372157,-0.00824703066051988,41
circle_r5_v2,2.0,0.05,0.0,1,cubic_global,0.1158599949943193,0.0065612416797913515,41
circle_r5_v2,2.0,0.05,0.0,1,smoothing_spline,0.18206581499420477,-0.01685689135604744,41
circle_r5_v2,2.0,0.05,0.0,1,savgol_w5p2,0.050815784931217134,-0.04076360907405557,41
circle_r5_v2,2.0,0.05,0.0,1,savgol_w7p3,0.05132332978318223,0.004371811278091125,41
circle_r5_v2,2.0,0.05,0.0,1,savgol_w9p3,0.03224972698874339,0.0018635986609312134,41
circle_r5_v2,2.0,0.05,0.0,1,savgol_w11p3,0.021443615329502057,-0.001388299205446106,41
circle_r5_v2,2.0,0.05,0.0,1,family_a_W3,0.05132332978318215,0.004371811278090559,41
circle_r5_v2,2.0,0.05,0.0,1,family_a_W5,0.02144361532950201,-0.0013882992054462995,41
circle_r5_v2,2.0,0.05,0.0,1,family_a_W7,0.017710355455755514,-0.013885108789758703,41
circle_r5_v2,2.0,0.05,0.0,1,family_a_midspan_W5,0.01820447618777968,0.01399998034877626,41
circle_r5_v2,2.0,0.05,0.0,2,forward,0.11576368401727843,0.01393199287513997,41
circle_r5_v2,2.0,0.05,0.0,2,central,0.06098130071303512,-0.004122391210843307,41
circle_r5_v2,2.0,0.05,0.0,2,cubic_global,0.11071457243298993,0.015197389954290319,41
circle_r5_v2,2.0,0.05,0.0,2,smoothing_spline,0.18346168486019152,-0.015050455737553,41
circle_r5_v2,2.0,0.05,0.0,2,savgol_w5p2,0.04804440951532789,-0.04135246206309128,41
circle_r5_v2,2.0,0.05,0.0,2,savgol_w7p3,0.03859040700406762,0.004109713646581998,41
circle_r5_v2,2.0,0.05,0.0,2,savgol_w9p3,0.02757734375767152,0.0023858995363876955,41
circle_r5_v2,2.0,0.05,0.0,2,savgol_w11p3,0.023557728368012922,-0.00010654885366923408,41
circle_r5_v2,2.0,0.05,0.0,2,family_a_W3,0.038590407004067566,0.004109713646581268,41
circle_r5_v2,2.0,0.05,0.0,2,family_a_W5,0.023557728368012947,-0.00010654885366932003,41
circle_r5_v2,2.0,0.05,0.0,2,family_a_W7,0.020040918307322172,-0.013394475333667178,41
circle_r5_v2,2.0,0.05,0.0,2,family_a_midspan_W5,0.01563486588133616,0.012683980116569417,41
circle_r5_v2,2.0,0.05,0.0,3,forward,0.18415251059274704,0.009630523178478102,41
circle_r5_v2,2.0,0.05,0.0,3,central,0.0837846806614286,-0.00585237918239553,41
circle_r5_v2,2.0,0.05,0.0,3,cubic_global,0.14736782114531752,0.012427372586331538,41
circle_r5_v2,2.0,0.05,0.0,3,smoothing_spline,0.18332155494913185,-0.017935860288426374,41
circle_r5_v2,2.0,0.05,0.0,3,savgol_w5p2,0.05547914422603096,-0.04227023149310673,41
circle_r5_v2,2.0,0.05,0.0,3,savgol_w7p3,0.06042749903176397,0.003296319255944428,41
circle_r5_v2,2.0,0.05,0.0,3,savgol_w9p3,0.03682353163711278,0.0013409895495681762,41
circle_r5_v2,2.0,0.05,0.0,3,savgol_w11p3,0.02154065072991722,-0.0032757025529835553,41
circle_r5_v2,2.0,0.05,0.0,3,family_a_W3,0.06042749903176401,0.0032963192559439768,41
circle_r5_v2,2.0,0.05,0.0,3,family_a_W5,0.021540650729917225,-0.00327570255298372,41
circle_r5_v2,2.0,0.05,0.0,3,family_a_W7,0.02017342778021831,-0.0160321345691298,41
circle_r5_v2,2.0,0.05,0.0,3,family_a_midspan_W5,0.01611691491861028,0.012930305543661003,41
circle_r5_v2,2.0,0.05,0.0,4,forward,0.156960099203884,0.00034756498640326465,41
circle_r5_v2,2.0,0.05,0.0,4,central,0.060252943099566615,-0.01930660727773307,41
circle_r5_v2,2.0,0.05,0.0,4,cubic_global,0.10716669709886757,-0.004461751444355226,41
circle_r5_v2,2.0,0.05,0.0,4,smoothing_spline,0.18237610568629675,-0.02395050999263908,41
circle_r5_v2,2.0,0.05,0.0,4,savgol_w5p2,0.05638004922442045,-0.04978222971193382,41
circle_r5_v2,2.0,0.05,0.0,4,savgol_w7p3,0.04139596041697917,-0.005804327483265451,41
circle_r5_v2,2.0,0.05,0.0,4,savgol_w9p3,0.02896930504608502,-0.007373074145175235,41
circle_r5_v2,2.0,0.05,0.0,4,savgol_w11p3,0.023520452657285446,-0.009503029246200655,41
circle_r5_v2,2.0,0.05,0.0,4,family_a_W3,0.04139596041697923,-0.005804327483266053,41
circle_r5_v2,2.0,0.05,0.0,4,family_a_W5,0.02352045265728547,-0.009503029246200797,41
circle_r5_v2,2.0,0.05,0.0,4,family_a_W7,0.027118974289252237,-0.022558969889175037,41
circle_r5_v2,2.0,0.05,0.0,4,family_a_midspan_W5,0.010040439207405896,0.004966749013021403,41
circle_r5_v2,2.0,0.05,0.005,0,forward,0.1469426430869665,0.010167621865436774,41
circle_r5_v2,2.0,0.05,0.005,0,central,0.07267353307859122,-0.003778514393470874,41
circle_r5_v2,2.0,0.05,0.005,0,cubic_global,0.1159714378004875,0.008897702546768478,41
circle_r5_v2,2.0,0.05,0.005,0,smoothing_spline,0.18449672348578167,-0.008678984056744657,41
circle_r5_v2,2.0,0.05,0.005,0,savgol_w5p2,0.051490207717932925,-0.03837482764744047,41
circle_r5_v2,2.0,0.05,0.005,0,savgol_w7p3,0.056987431142167,0.006570377291078151,41
circle_r5_v2,2.0,0.05,0.005,0,savgol_w9p3,0.036567855768210006,0.0036882680038144164,41
circle_r5_v2,2.0,0.05,0.005,0,savgol_w11p3,0.02179952148206794,0.0012760176398596494,41
circle_r5_v2,2.0,0.05,0.005,0,family_a_W3,0.06037556456674207,0.01098735578015755,41
circle_r5_v2,2.0,0.05,0.005,0,family_a_W5,0.02368050149458657,0.005592985558368871,41
circle_r5_v2,2.0,0.05,0.005,0,family_a_W7,0.013979394759855143,-0.006740477248859425,41
circle_r5_v2,2.0,0.05,0.005,0,family_a_midspan_W5,0.023489294394372567,0.01975213642147951,41
circle_r5_v2,2.0,0.05,0.005,1,forward,0.12172471111432122,0.003745287674064278,41
circle_r5_v2,2.0,0.05,0.005,1,central,0.05778662163064538,-0.0085481051281782,41
circle_r5_v2,2.0,0.05,0.005,1,cubic_global,0.10574807633774758,0.00808981577819006,41
circle_r5_v2,2.0,0.05,0.005,1,smoothing_spline,0.1801278859336423,-0.01739587860247911,41
circle_r5_v2,2.0,0.05,0.005,1,savgol_w5p2,0.04470184873564395,-0.04070373991824346,41
circle_r5_v2,2.0,0.05,0.005,1,savgol_w7p3,0.02929111845321636,0.004574954870475742,41
circle_r5_v2,2.0,0.05,0.005,1,savgol_w9p3,0.022482813917989227,0.0027629977889670797,41
circle_r5_v2,2.0,0.05,0.005,1,savgol_w11p3,0.016149756314433557,-0.0004533168477974767,41
circle_r5_v2,2.0,0.05,0.005,1,family_a_W3,0.0336376732365616,0.0020783394048179524,41
circle_r5_v2,2.0,0.05,0.005,1,family_a_W5,0.01709777500263107,-0.0033822818201690325,41
circle_r5_v2,2.0,0.05,0.005,1,family_a_W7,0.02030586537244544,-0.015450595145007247,41
circle_r5_v2,2.0,0.05,0.005,1,family_a_midspan_W5,0.0142057560696696,0.010553030510524794,41
circle_r5_v2,2.0,0.05,0.005,2,forward,0.13620039985545276,-0.004669240782933447,41
circle_r5_v2,2.0,0.05,0.005,2,central,0.06662147049529986,-0.013499001672629424,41
circle_r5_v2,2.0,0.05,0.005,2,cubic_global,0.11041738088833426,0.00257964740794355,41
circle_r5_v2,2.0,0.05,0.005,2,smoothing_spline,0.182619309693611,-0.026035418507944903,41
circle_r5_v2,2.0,0.05,0.005,2,savgol_w5p2,0.05420591798548642,-0.04673862789663566,41
circle_r5_v2,2.0,0.05,0.005,2,savgol_w7p3,0.04249590771156351,-0.0010466881180978163,41
circle_r5_v2,2.0,0.05,0.005,2,savgol_w9p3,0.0317340082498898,-0.004024824019856806,41
circle_r5_v2,2.0,0.05,0.005,2,savgol_w11p3,0.02383997208573261,-0.008011281267098299,41
circle_r5_v2,2.0,0.05,0.005,2,family_a_W3,0.04739641130368989,-0.0017201250493544208,41
circle_r5_v2,2.0,0.05,0.005,2,family_a_W5,0.02496907143841492,-0.009053924467008522,41
circle_r5_v2,2.0,0.05,0.005,2,family_a_W7,0.02667712138354179,-0.021715480870189145,41
circle_r5_v2,2.0,0.05,0.005,2,family_a_midspan_W5,0.014712755568523838,0.004228915146513357,41
circle_r5_v2,2.0,0.05,0.005,3,forward,0.14899584276182673,0.009637761372971131,41
circle_r5_v2,2.0,0.05,0.005,3,central,0.07387119465627213,-0.009729383648756067,41
circle_r5_v2,2.0,0.05,0.005,3,cubic_global,0.1221265233993218,0.007578887825434624,41
circle_r5_v2,2.0,0.05,0.005,3,smoothing_spline,0.18348012282674564,-0.02195039113913585,41
circle_r5_v2,2.0,0.05,0.005,3,savgol_w5p2,0.05424414563565844,-0.04596563664642394,41
circle_r5_v2,2.0,0.05,0.005,3,savgol_w7p3,0.050910567790202976,-0.00016672176114648684,41
circle_r5_v2,2.0,0.05,0.005,3,savgol_w9p3,0.033431240277794635,-0.0027070012891339617,41
circle_r5_v2,2.0,0.05,0.005,3,savgol_w11p3,0.02820646376691986,-0.005984237350951513,41
circle_r5_v2,2.0,0.05,0.005,3,family_a_W3,0.04691163225218451,0.0006985479149908421,41
circle_r5_v2,2.0,0.05,0.005,3,family_a_W5,0.027493806061128532,-0.005282428383960307,41
