ds_factor,effective_hz,noise_sigma,jitter_sigma,method,rmse,n,sequence
2,5.002062680336307,0.5,0.02,family_a_W7,0.45810883528405894,13648,roundabout01
5,1.999984640118512,0.0,0.0,central,0.03395140954512345,5460,roundabout01
5,1.999984640118512,0.0,0.0,savgol_w7p3,0.03633507565737973,5460,roundabout01
5,1.999984640118512,0.0,0.0,smoothing_spline_default,0.5014610419766388,5460,roundabout01
5,1.999984640118512,0.0,0.0,smoothing_spline_tuned,0.04158565232561724,5460,roundabout01
5,1.999984640118512,0.0,0.0,family_a_W5,0.0672929310317801,5460,roundabout01
5,1.999984640118512,0.0,0.0,family_a_W7,0.10592725031256542,5460,roundabout01
5,2.0002379361312297,0.0,0.005,central,0.047120252332121026,5460,roundabout01
5,2.0002379361312297,0.0,0.005,savgol_w7p3,0.036416848725419934,5460,roundabout01
5,2.0002379361312297,0.0,0.005,smoothing_spline_default,0.5063188798382329,5460,roundabout01
5,2.0002379361312297,0.0,0.005,smoothing_spline_tuned,0.05250990869207193,5460,roundabout01
5,2.0002379361312297,0.0,0.005,family_a_W5,0.0685792734456553,5460,roundabout01
5,2.0002379361312297,0.0,0.005,family_a_W7,0.10627198308071145,5460,roundabout01
5,2.0006863337246865,0.0,0.02,central,0.14086609466550187,5460,roundabout01
5,2.0006863337246865,0.0,0.02,savgol_w7p3,0.038018798312488604,5460,roundabout01
5,2.0006863337246865,0.0,0.02,smoothing_spline_default,0.5080834017128097,5460,roundabout01
5,2.0006863337246865,0.0,0.02,smoothing_spline_tuned,0.2615808422672818,5460,roundabout01
5,2.0006863337246865,0.0,0.02,family_a_W5,0.082152222614304,5460,roundabout01
5,2.0006863337246865,0.0,0.02,family_a_W7,0.11019231710916798,5460,roundabout01
5,1.999984640118512,0.05,0.0,central,0.08918598943793338,5460,roundabout01
5,1.999984640118512,0.05,0.0,savgol_w7p3,0.07031409851973025,5460,roundabout01
5,1.999984640118512,0.05,0.0,smoothing_spline_default,0.5020043227942993,5460,roundabout01
5,1.999984640118512,0.05,0.0,smoothing_spline_tuned,0.08528296717419163,5460,roundabout01
5,1.999984640118512,0.05,0.0,family_a_W5,0.07293645368995713,5460,roundabout01
5,1.999984640118512,0.05,0.0,family_a_W7,0.1072428508306859,5460,roundabout01
5,1.9997621731315822,0.05,0.005,central,0.0946429113356259,5460,roundabout01
5,1.9997621731315822,0.05,0.005,savgol_w7p3,0.06792820421415635,5460,roundabout01
5,1.9997621731315822,0.05,0.005,smoothing_spline_default,0.5042066947511125,5460,roundabout01
5,1.9997621731315822,0.05,0.005,smoothing_spline_tuned,0.08328142390657435,5460,roundabout01
5,1.9997621731315822,0.05,0.005,family_a_W5,0.0729744524464793,5460,roundabout01
5,1.9997621731315822,0.05,0.005,family_a_W7,0.10745389001946211,5460,roundabout01
5,2.001500643516144,0.05,0.02,central,0.15749777422305616,5460,roundabout01
5,2.001500643516144,0.05,0.02,savgol_w7p3,0.07011349290958718,5460,roundabout01
5,2.001500643516144,0.05,0.02,smoothing_spline_default,0.5049116405146215,5460,roundabout01
5,2.001500643516144,0.05,0.02,smoothing_spline_tuned,0.16771421383760965,5460,roundabout01
5,2.001500643516144,0.05,0.02,family_a_W5,0.08575279693213751,5460,roundabout01
5,2.001500643516144,0.05,0.02,family_a_W7,0.11071058070115512,5460,roundabout01
5,1.999984640118512,0.2,0.0,central,0.34016721856637455,5460,roundabout01
5,1.999984640118512,0.2,0.0,savgol_w7p3,0.25022488848843466,5460,roundabout01
5,1.999984640118512,0.2,0.0,smoothing_spline_default,0.5004060021118284,5460,roundabout01
5,1.999984640118512,0.2,0.0,smoothing_spline_tuned,0.14496290539028328,5460,roundabout01
5,1.999984640118512,0.2,0.0,family_a_W5,0.13553520357463852,5460,roundabout01
5,1.999984640118512,0.2,0.0,family_a_W7,0.12915635468516137,5460,roundabout01
5,1.999305050125748,0.2,0.005,central,0.34152988764926606,5460,roundabout01
5,1.999305050125748,0.2,0.005,savgol_w7p3,0.24485647812185948,5460,roundabout01
5,1.999305050125748,0.2,0.005,smoothing_spline_default,0.495513389081035,5460,roundabout01
5,1.999305050125748,0.2,0.005,smoothing_spline_tuned,0.14095368039111889,5460,roundabout01
5,1.999305050125748,0.2,0.005,family_a_W5,0.13418305560591456,5460,roundabout01
5,1.999305050125748,0.2,0.005,family_a_W7,0.12851261074908343,5460,roundabout01
5,2.0002179522364734,0.2,0.02,central,0.3626620231170736,5460,roundabout01
5,2.0002179522364734,0.2,0.02,savgol_w7p3,0.2470326693920846,5460,roundabout01
5,2.0002179522364734,0.2,0.02,smoothing_spline_default,0.4960972422115914,5460,roundabout01
5,2.0002179522364734,0.2,0.02,smoothing_spline_tuned,0.13367637991082737,5460,roundabout01
5,2.0002179522364734,0.2,0.02,family_a_W5,0.1390344488957241,5460,roundabout01
5,2.0002179522364734,0.2,0.02,family_a_W7,0.12713053847433964,5460,roundabout01
5,1.999984640118512,0.5,0.0,central,0.8402868862094797,5460,roundabout01
5,1.999984640118512,0.5,0.0,savgol_w7p3,0.6074077229082236,5460,roundabout01
5,1.999984640118512,0.5,0.0,smoothing_spline_default,0.47505335669963505,5460,roundabout01
5,1.999984640118512,0.5,0.0,smoothing_spline_tuned,0.21757959786247813,5460,roundabout01
5,1.999984640118512,0.5,0.0,family_a_W5,0.29762398616772107,5460,roundabout01
5,1.999984640118512,0.5,0.0,family_a_W7,0.20755288975427322,5460,roundabout01
5,2.0000607714830783,0.5,0.005,central,0.828419876089418,5460,roundabout01
5,2.0000607714830783,0.5,0.005,savgol_w7p3,0.597276962308565,5460,roundabout01
5,2.0000607714830783,0.5,0.005,smoothing_spline_default,0.46934734374244425,5460,roundabout01
5,2.0000607714830783,0.5,0.005,smoothing_spline_tuned,0.21923140231334398,5460,roundabout01
5,2.0000607714830783,0.5,0.005,family_a_W5,0.2931861180844483,5460,roundabout01
5,2.0000607714830783,0.5,0.005,family_a_W7,0.2048983158211045,5460,roundabout01
5,2.0018731594434622,0.5,0.02,central,0.8545191458114525,5460,roundabout01
5,2.0018731594434622,0.5,0.02,savgol_w7p3,0.6121518439140603,5460,roundabout01
5,2.0018731594434622,0.5,0.02,smoothing_spline_default,0.475436074190321,5460,roundabout01
5,2.0018731594434622,0.5,0.02,smoothing_spline_tuned,0.21621554638703433,5460,roundabout01
5,2.0018731594434622,0.5,0.02,family_a_W5,0.30475639828790935,5460,roundabout01
5,2.0018731594434622,0.5,0.02,family_a_W7,0.21384961477023745,5460,roundabout01
10,0.9999964160127759,0.0,0.0,central,0.07046188770175664,2730,roundabout01
10,0.9999964160127759,0.0,0.0,savgol_w7p3,0.08787184025473518,2730,roundabout01
10,0.9999964160127759,0.0,0.0,smoothing_spline_default,0.4981735532053016,2730,roundabout01
10,0.9999964160127759,0.0,0.0,smoothing_spline_tuned,0.09268669554925404,2730,roundabout01
10,0.9999964160127759,0.0,0.0,family_a_W5,0.17150496506692398,2730,roundabout01
10,0.9999964160127759,0.0,0.0,family_a_W7,0.25521181178308217,2730,roundabout01
10,0.9999795350456686,0.0,0.005,central,0.07201858315357856,2730,roundabout01
10,0.9999795350456686,0.0,0.005,savgol_w7p3,0.08801576161995482,2730,roundabout01
10,0.9999795350456686,0.0,0.005,smoothing_spline_default,0.49798915596564075,2730,roundabout01
10,0.9999795350456686,0.0,0.005,smoothing_spline_tuned,0.08978925507002868,2730,roundabout01
10,0.9999795350456686,0.0,0.005,family_a_W5,0.17149881625860075,2730,roundabout01
10,0.9999795350456686,0.0,0.005,family_a_W7,0.2549883579149358,2730,roundabout01
10,0.9995530994386999,0.0,0.02,central,0.09786210736608066,2730,roundabout01
10,0.9995530994386999,0.0,0.02,savgol_w7p3,0.08862059001895686,2730,roundabout01
10,0.9995530994386999,0.0,0.02,smoothing_spline_default,0.4994531012610413,2730,roundabout01
10,0.9995530994386999,0.0,0.02,smoothing_spline_tuned,0.11515594086884928,2730,roundabout01
10,0.9995530994386999,0.0,0.02,family_a_W5,0.17215808268069643,2730,roundabout01
10,0.9995530994386999,0.0,0.02,family_a_W7,0.2549130928858625,2730,roundabout01
10,0.9999964160127759,0.05,0.0,central,0.08012513036807385,2730,roundabout01
10,0.9999964160127759,0.05,0.0,savgol_w7p3,0.09177665782182262,2730,roundabout01
10,0.9999964160127759,0.05,0.0,smoothing_spline_default,0.501428583227614,2730,roundabout01
10,0.9999964160127759,0.05,0.0,smoothing_spline_tuned,0.1316263580506285,2730,roundabout01
10,0.9999964160127759,0.05,0.0,family_a_W5,0.17199354966011207,2730,roundabout01
10,0.9999964160127759,0.05,0.0,family_a_W7,0.25529398309472623,2730,roundabout01
10,1.0000456713376795,0.05,0.005,central,0.08271551515793593,2730,roundabout01
10,1.0000456713376795,0.05,0.005,savgol_w7p3,0.0932087103595617,2730,roundabout01
10,1.0000456713376795,0.05,0.005,smoothing_spline_default,0.4996797845293056,2730,roundabout01
10,1.0000456713376795,0.05,0.005,smoothing_spline_tuned,0.133971308429306,2730,roundabout01
10,1.0000456713376795,0.05,0.005,family_a_W5,0.17192110792995863,2730,roundabout01
10,1.0000456713376795,0.05,0.005,family_a_W7,0.2555071840148263,2730,roundabout01
10,1.0002257319841465,0.05,0.02,central,0.10565464007677802,2730,roundabout01
10,1.0002257319841465,0.05,0.02,savgol_w7p3,0.0928988754469967,2730,roundabout01
10,1.0002257319841465,0.05,0.02,smoothing_spline_default,0.49716262148862,2730,roundabout01
10,1.0002257319841465,0.05,0.02,smoothing_spline_tuned,0.12708202906083893,2730,roundabout01
10,1.0002257319841465,0.05,0.02,family_a_W5,0.17520641692726607,2730,roundabout01
10,1.0002257319841465,0.05,0.02,family_a_W7,0.2563799535739265,2730,roundabout01
10,0.9999964160127759,0.2,0.0,central,0.18229173049152195,2730,roundabout01
10,0.9999964160127759,0.2,0.0,savgol_w7p3,0.15244789886305224,2730,roundabout01
10,0.9999964160127759,0.2,0.0,smoothing_spline_default,0.49207520924215675,2730,roundabout01
10,0.9999964160127759,0.2,0.0,smoothing_spline_tuned,0.19884812821894066,2730,roundabout01
10,0.9999964160127759,0.2,0.0,family_a_W5,0.1818281176394912,2730,roundabout01
10,0.9999964160127759,0.2,0.0,family_a_W7,0.25760971281135464,2730,roundabout01
10,0.9999971233570236,0.2,0.005,central,0.18334795617560734,2730,roundabout01
10,0.9999971233570236,0.2,0.005,savgol_w7p3,0.14945797379936665,2730,roundabout01
10,0.9999971233570236,0.2,0.005,smoothing_spline_default,0.4982905588530705,2730,roundabout01
10,0.9999971233570236,0.2,0.005,smoothing_spline_tuned,0.1914443987198473,2730,roundabout01
10,0.9999971233570236,0.2,0.005,family_a_W5,0.18204216204456242,2730,roundabout01
10,0.9999971233570236,0.2,0.005,family_a_W7,0.25841335140483734,2730,roundabout01
10,1.0000789434573716,0.2,0.02,central,0.19827651842721372,2730,roundabout01
10,1.0000789434573716,0.2,0.02,savgol_w7p3,0.15204412335705328,2730,roundabout01
10,1.0000789434573716,0.2,0.02,smoothing_spline_default,0.4961472874348527,2730,roundabout01
10,1.0000789434573716,0.2,0.02,smoothing_spline_tuned,0.202538562448355,2730,roundabout01
10,1.0000789434573716,0.2,0.02,family_a_W5,0.1854799163285248,2730,roundabout01
10,1.0000789434573716,0.2,0.02,family_a_W7,0.25888499920675995,2730,roundabout01
10,0.9999964160127759,0.5,0.0,central,0.43703498088025217,2730,roundabout01
10,0.9999964160127759,0.5,0.0,savgol_w7p3,0.3238205377678728,2730,roundabout01
10,0.9999964160127759,0.5,0.0,smoothing_spline_default,0.4732839772921929,2730,roundabout01
10,0.9999964160127759,0.5,0.0,smoothing_spline_tuned,0.2520572821553206,2730,roundabout01
10,0.9999964160127759,0.5,0.0,family_a_W5,0.22724399503411288,2730,roundabout01
10,0.9999964160127759,0.5,0.0,family_a_W7,0.27245937573100715,2730,roundabout01
10,1.0000187395365705,0.5,0.005,central,0.4262288462631936,2730,roundabout01
10,1.0000187395365705,0.5,0.005,savgol_w7p3,0.31774952684759195,2730,roundabout01
10,1.0000187395365705,0.5,0.005,smoothing_spline_default,0.46156481908578895,2730,roundabout01
10,1.0000187395365705,0.5,0.005,smoothing_spline_tuned,0.27127854248757155,2730,roundabout01
10,1.0000187395365705,0.5,0.005,family_a_W5,0.22504497210371804,2730,roundabout01
10,1.0000187395365705,0.5,0.005,family_a_W7,0.2712124587053114,2730,roundabout01
10,1.0005916824164138,0.5,0.02,central,0.430955617074021,2730,roundabout01
10,1.0005916824164138,0.5,0.02,savgol_w7p3,0.31186734472585664,2730,roundabout01
10,1.0005916824164138,0.5,0.02,smoothing_spline_default,0.46472908556729725,2730,roundabout01
10,1.0005916824164138,0.5,0.02,smoothing_spline_tuned,0.2607537048887167,2730,roundabout01
10,1.0005916824164138,0.5,0.02,family_a_W5,0.22377253372023936,2730,roundabout01
10,1.0005916824164138,0.5,0.02,family_a_W7,0.26738414525844406,2730,roundabout01
1,9.999948800267001,0.0,0.0,central,0.027219024151239286,24140,town01
1,9.999948800267001,0.0,0.0,savgol_w7p3,0.027405079580133513,24140,town01
1,9.999948800267001,0.0,0.0,smoothing_spline_default,0.4386160982110661,24140,town01
1,9.999948800267001,0.0,0.0,smoothing_spline_tuned,0.03565729838546971,24140,town01
1,9.999948800267001,0.0,0.0,family_a_W5,0.0231564442215176,24140,town01
1,9.999948800267001,0.0,0.0,family_a_W7,0.025368776016443457,24140,town01
1,10.00246050458345,0.0,0.005,central,0.1484261441719032,24140,town01
1,10.00246050458345,0.0,0.005,savgol_w7p3,0.027480335942516497,24140,town01
1,10.00246050458345,0.0,0.005,smoothing_spline_default,0.4379423467209256,24140,town01
1,10.00246050458345,0.0,0.005,smoothing_spline_tuned,0.295671202942519,24140,town01
1,10.00246050458345,0.0,0.005,family_a_W5,0.05550582004261473,24140,town01
1,10.00246050458345,0.0,0.005,family_a_W7,0.039989801956553245,24140,town01
1,10.010164834523069,0.0,0.02,central,0.6514727824564897,24140,town01
1,10.010164834523069,0.0,0.02,savgol_w7p3,0.08731235570650406,24140,town01
1,10.010164834523069,0.0,0.02,smoothing_spline_default,0.43752327369640104,24140,town01
1,10.010164834523069,0.0,0.02,smoothing_spline_tuned,181.85339131484795,24140,town01
1,10.010164834523069,0.0,0.02,family_a_W5,0.1999627891239449,24140,town01
1,10.010164834523069,0.0,0.02,family_a_W7,0.12550096525689944,24140,town01
1,9.999948800267001,0.05,0.0,central,0.3860653586150954,24140,town01
1,9.999948800267001,0.05,0.0,savgol_w7p3,0.28136273308122817,24140,town01
1,9.999948800267001,0.05,0.0,smoothing_spline_default,0.4381818270373874,24140,town01
1,9.999948800267001,0.05,0.0,smoothing_spline_tuned,0.05097784127326284,24140,town01
1,9.999948800267001,0.05,0.0,family_a_W5,0.1347294320976365,24140,town01
1,9.999948800267001,0.05,0.0,family_a_W7,0.08562937580977328,24140,town01
1,10.005082838271948,0.05,0.005,central,0.41523089621626924,24140,town01
1,10.005082838271948,0.05,0.005,savgol_w7p3,0.28300896412539694,24140,town01
1,10.005082838271948,0.05,0.005,smoothing_spline_default,0.4382405215529909,24140,town01
1,10.005082838271948,0.05,0.005,smoothing_spline_tuned,0.051213969245991704,24140,town01
1,10.005082838271948,0.05,0.005,family_a_W5,0.1444072817226913,24140,town01
1,10.005082838271948,0.05,0.005,family_a_W7,0.0915924311640048,24140,town01
1,9.983921826470747,0.05,0.02,central,0.7753827610549663,24140,town01
1,9.983921826470747,0.05,0.02,savgol_w7p3,0.27880437150286874,24140,town01
1,9.983921826470747,0.05,0.02,smoothing_spline_default,0.43670440926005283,24140,town01
1,9.983921826470747,0.05,0.02,smoothing_spline_tuned,1.4704158309546627,24140,town01
1,9.983921826470747,0.05,0.02,family_a_W5,0.24331911940219503,24140,town01
1,9.983921826470747,0.05,0.02,family_a_W7,0.15184274206531923,24140,town01
1,9.999948800267001,0.2,0.0,central,1.5354276126774336,24140,town01
1,9.999948800267001,0.2,0.0,savgol_w7p3,1.1123188606701,24140,town01
1,9.999948800267001,0.2,0.0,smoothing_spline_default,0.43210626354216075,24140,town01
1,9.999948800267001,0.2,0.0,smoothing_spline_tuned,0.09361408334842304,24140,town01
1,9.999948800267001,0.2,0.0,family_a_W5,0.5341123385257787,24140,town01
1,9.999948800267001,0.2,0.0,family_a_W7,0.3327125761328181,24140,town01
1,10.005288890568497,0.2,0.005,central,1.5265248411802415,24140,town01
1,10.005288890568497,0.2,0.005,savgol_w7p3,1.1023411213614571,24140,town01
1,10.005288890568497,0.2,0.005,smoothing_spline_default,0.43621675003904514,24140,town01
1,10.005288890568497,0.2,0.005,smoothing_spline_tuned,0.10106185994919198,24140,town01
1,10.005288890568497,0.2,0.005,family_a_W5,0.530626725552787,24140,town01
1,10.005288890568497,0.2,0.005,family_a_W7,0.32821576458789775,24140,town01
1,10.019990832287979,0.2,0.02,central,1.7423924265510873,24140,town01
1,10.019990832287979,0.2,0.02,savgol_w7p3,1.1095985758476714,24140,town01
1,10.019990832287979,0.2,0.02,smoothing_spline_default,0.4292532118267175,24140,town01
1,10.019990832287979,0.2,0.02,smoothing_spline_tuned,0.1299393878773738,24140,town01
1,10.019990832287979,0.2,0.02,family_a_W5,0.5690674998289802,24140,town01
1,10.019990832287979,0.2,0.02,family_a_W7,0.3521599748797758,24140,town01
1,9.999948800267001,0.5,0.0,central,3.8864719398806025,24140,town01
1,9.999948800267001,0.5,0.0,savgol_w7p3,2.7825085680677217,24140,town01
1,9.999948800267001,0.5,0.0,smoothing_spline_default,0.4160937762156112,24140,town01
1,9.999948800267001,0.5,0.0,smoothing_spline_tuned,0.1496397192712616,24140,town01
1,9.999948800267001,0.5,0.0,family_a_W5,1.3136058264718313,24140,town01
1,9.999948800267001,0.5,0.0,family_a_W7,0.8159877161505507,24140,town01
1,10.00120890288443,0.5,0.005,central,3.9187189603253194,24140,town01
1,10.00120890288443,0.5,0.005,savgol_w7p3,2.801309922909269,24140,town01
1,10.00120890288443,0.5,0.005,smoothing_spline_default,0.40398776821376464,24140,town01
1,10.00120890288443,0.5,0.005,smoothing_spline_tuned,0.14046461710089894,24140,town01
1,10.00120890288443,0.5,0.005,family_a_W5,1.341393806141541,24140,town01
1,10.00120890288443,0.5,0.005,family_a_W7,0.8299615043121638,24140,town01
1,9.995013003966982,0.5,0.02,central,4.170643541617251,24140,town01
1,9.995013003966982,0.5,0.02,savgol_w7p3,2.8089988725990716,24140,town01
1,9.995013003966982,0.5,0.02,smoothing_spline_default,0.41539472880510586,24140,town01
1,9.995013003966982,0.5,0.02,smoothing_spline_tuned,0.14731560639711613,24140,town01
1,9.995013003966982,0.5,0.02,family_a_W5,1.347578805594371,24140,town01
1,9.995013003966982,0.5,0.02,family_a_W7,0.8307399749596415,24140,town01
2,4.999987200030572,0.0,0.0,central,0.023359406344658044,12070,town01
2,4.999987200030572,0.0,0.0,savgol_w7p3,0.02599493080343333,12070,town01
2,4.999987200030572,0.0,0.0,smoothing_spline_default,0.4378650131483639,12070,town01
2,4.999987200030572,0.0,0.0,smoothing_spline_tuned,0.029105427138828625,12070,town01
2,4.999987200030572,0.0,0.0,family_a_W5,0.030054445877675025,12070,town01
2,4.999987200030572,0.0,0.0,family_a_W7,0.036653273977084996,12070,town01
2,4.999188118331461,0.0,0.005,central,0.07748024135177299,12070,town01
2,4.999188118331461,0.0,0.005,savgol_w7p3,0.02611299827169032,12070,town01
2,4.999188118331461,0.0,0.005,smoothing_spline_default,0.4378585640618542,12070,town01
2,4.999188118331461,0.0,0.005,smoothing_spline_tuned,0.1399749198102031,12070,town01
2,4.999188118331461,0.0,0.005,family_a_W5,0.038956436082357444,12070,town01
2,4.999188118331461,0.0,0.005,family_a_W7,0.03988397325340738,12070,town01
2,4.99997116051454,0.0,0.02,central,0.3058264940316033,12070,town01
2,4.99997116051454,0.0,0.02,savgol_w7p3,0.02702409603038726,12070,town01
2,4.99997116051454,0.0,0.02,smoothing_spline_default,0.4374035918493488,12070,town01
2,4.99997116051454,0.0,0.02,smoothing_spline_tuned,0.7150398673387452,12070,town01
2,4.99997116051454,0.0,0.02,family_a_W5,0.10518736453925634,12070,town01
2,4.99997116051454,0.0,0.02,family_a_W7,0.07154483670697943,12070,town01
2,4.999987200030572,0.05,0.0,central,0.19354021270820562,12070,town01
2,4.999987200030572,0.05,0.0,savgol_w7p3,0.1417700233987932,12070,town01
2,4.999987200030572,0.05,0.0,smoothing_spline_default,0.4377469737992007,12070,town01
2,4.999987200030572,0.05,0.0,smoothing_spline_tuned,0.06022653771080929,12070,town01
2,4.999987200030572,0.05,0.0,family_a_W5,0.07181971599826621,12070,town01
2,4.999987200030572,0.05,0.0,family_a_W7,0.05431720007987431,12070,town01
2,5.000203083111736,0.05,0.005,central,0.20579781457069793,12070,town01
2,5.000203083111736,0.05,0.005,savgol_w7p3,0.14068555629227097,12070,town01
2,5.000203083111736,0.05,0.005,smoothing_spline_default,0.4380844455797898,12070,town01
2,5.000203083111736,0.05,0.005,smoothing_spline_tuned,0.058406116844816065,12070,town01
2,5.000203083111736,0.05,0.005,family_a_W5,0.0778545128477525,12070,town01
2,5.000203083111736,0.05,0.005,family_a_W7,0.05625590627057871,12070,town01
2,4.996564138788448,0.05,0.02,central,0.35777265133366887,12070,town01
2,4.996564138788448,0.05,0.02,savgol_w7p3,0.1421204889532126,12070,town01
2,4.996564138788448,0.05,0.02,smoothing_spline_default,0.43753848691905084,12070,town01
2,4.996564138788448,0.05,0.02,smoothing_spline_tuned,0.47703368870117013,12070,town01
2,4.996564138788448,0.05,0.02,family_a_W5,0.12181061601626196,12070,town01
2,4.996564138788448,0.05,0.02,family_a_W7,0.08129342002522441,12070,town01
2,4.999987200030572,0.2,0.0,central,0.7751893726306645,12070,town01
2,4.999987200030572,0.2,0.0,savgol_w7p3,0.559562856988637,12070,town01
2,4.999987200030572,0.2,0.0,smoothing_spline_default,0.4308903570777001,12070,town01
2,4.999987200030572,0.2,0.0,smoothing_spline_tuned,0.11594136458179519,12070,town01
2,4.999987200030572,0.2,0.0,family_a_W5,0.26740453083360066,12070,town01
2,4.999987200030572,0.2,0.0,family_a_W7,0.16521578587210997,12070,town01
2,5.000166391344492,0.2,0.005,central,0.7751154052139982,12070,town01
2,5.000166391344492,0.2,0.005,savgol_w7p3,0.5589652343167226,12070,town01
2,5.000166391344492,0.2,0.005,smoothing_spline_default,0.43480525681422705,12070,town01
2,5.000166391344492,0.2,0.005,smoothing_spline_tuned,0.10849831275489327,12070,town01
2,5.000166391344492,0.2,0.005,family_a_W5,0.2708823512617883,12070,town01
2,5.000166391344492,0.2,0.005,family_a_W7,0.1709606621015175,12070,town01
2,5.001416656601809,0.2,0.02,central,0.8429417533238616,12070,town01
2,5.001416656601809,0.2,0.02,savgol_w7p3,0.5611653160692583,12070,town01
2,5.001416656601809,0.2,0.02,smoothing_spline_default,0.43809217297097375,12070,town01
2,5.001416656601809,0.2,0.02,smoothing_spline_tuned,0.13422916013601396,12070,town01
2,5.001416656601809,0.2,0.02,family_a_W5,0.2897425453515197,12070,town01
2,5.001416656601809,0.2,0.02,family_a_W7,0.17932911149795774,12070,town01
2,4.999987200030572,0.5,0.0,central,1.8815835773275738,12070,town01
2,4.999987200030572,0.5,0.0,savgol_w7p3,1.3657282338821326,12070,town01
2,4.999987200030572,0.5,0.0,smoothing_spline_default,0.41241085178885206,12070,town01
2,4.999987200030572,0.5,0.0,smoothing_spline_tuned,0.16076898485466842,12070,town01
2,4.999987200030572,0.5,0.0,family_a_W5,0.6610839379623412,12070,town01
2,4.999987200030572,0.5,0.0,family_a_W7,0.40749550614976593,12070,town01
2,5.0024580476591565,0.5,0.005,central,1.913534598662487,12070,town01
2,5.0024580476591565,0.5,0.005,savgol_w7p3,1.3871879583286066,12070,town01
2,5.0024580476591565,0.5,0.005,smoothing_spline_default,0.4116668856406241,12070,town01
2,5.0024580476591565,0.5,0.005,smoothing_spline_tuned,0.15277772075024984,12070,town01
2,5.0024580476591565,0.5,0.005,family_a_W5,0.6586549408068191,12070,town01
2,5.0024580476591565,0.5,0.005,family_a_W7,0.4034142310516776,12070,town01
2,4.999577984860663,0.5,0.02,central,1.964083466976732,12070,town01
2,4.999577984860663,0.5,0.02,savgol_w7p3,1.3830159361118806,12070,town01
2,4.999577984860663,0.5,0.02,smoothing_spline_default,0.40612825030491534,12070,town01
2,4.999577984860663,0.5,0.02,smoothing_spline_tuned,0.1587039936316194,12070,town01
2,4.999577984860663,0.5,0.02,family_a_W5,0.677724774825998,12070,town01
2,4.999577984860663,0.5,0.02,family_a_W7,0.4172267874712876,12070,town01
5,1.9999969280046919,0.0,0.0,central,0.03480270832743685,4828,town01
5,1.9999969280046919,0.0,0.0,savgol_w7p3,0.03925915136331168,4828,town01
5,1.9999969280046919,0.0,0.0,smoothing_spline_default,0.4277540203480373,4828,town01
5,1.9999969280046919,0.0,0.0,smoothing_spline_tuned,0.052745807390830554,4828,town01
5,1.9999969280046919,0.0,0.0,family_a_W5,0.06501522151188874,4828,town01
5,1.9999969280046919,0.0,0.0,family_a_W7,0.09205692375148546,4828,town01
5,1.9997448131924427,0.0,0.005,central,0.04552809867415486,4828,town01
5,1.9997448131924427,0.0,0.005,savgol_w7p3,0.039392095747939046,4828,town01
5,1.9997448131924427,0.0,0.005,smoothing_spline_default,0.4276117186087954,4828,town01
5,1.9997448131924427,0.0,0.005,smoothing_spline_tuned,0.056083064385802545,4828,town01
5,1.9997448131924427,0.0,0.005,family_a_W5,0.06594569565690722,4828,town01
5,1.9997448131924427,0.0,0.005,family_a_W7,0.09250597184918828,4828,town01
5,1.9985802925757497,0.0,0.02,central,0.12793296539578364,4828,town01
5,1.9985802925757497,0.0,0.02,savgol_w7p3,0.04025672309241624,4828,town01
5,1.9985802925757497,0.0,0.02,smoothing_spline_default,0.43196920740726147,4828,town01
5,1.9985802925757497,0.0,0.02,smoothing_spline_tuned,0.22655883924989362,4828,town01
5,1.9985802925757497,0.0,0.02,family_a_W5,0.07742621495460678,4828,town01
5,1.9985802925757497,0.0,0.02,family_a_W7,0.09511998712595858,4828,town01
5,1.9999969280046919,0.05,0.0,central,0.0853902915208728,4828,town01
5,1.9999969280046919,0.05,0.0,savgol_w7p3,0.06885270856927847,4828,town01
5,1.9999969280046919,0.05,0.0,smoothing_spline_default,0.4349644344487261,4828,town01
5,1.9999969280046919,0.05,0.0,smoothing_spline_tuned,0.0803113765522352,4828,town01
5,1.9999969280046919,0.05,0.0,family_a_W5,0.07016910248062286,4828,town01
5,1.9999969280046919,0.05,0.0,family_a_W7,0.09360049496642339,4828,town01
5,2.0001257184567667,0.05,0.005,central,0.08742814292448445,4828,town01
5,2.0001257184567667,0.05,0.005,savgol_w7p3,0.0668304402091336,4828,town01
5,2.0001257184567667,0.05,0.005,smoothing_spline_default,0.4267441194905752,4828,town01
5,2.0001257184567667,0.05,0.005,smoothing_spline_tuned,0.0807096874441301,4828,town01
5,2.0001257184567667,0.05,0.005,family_a_W5,0.07035203225743397,4828,town01
5,2.0001257184567667,0.05,0.005,family_a_W7,0.09341054954018975,4828,town01
5,2.0006056750185888,0.05,0.02,central,0.14289465724737274,4828,town01
5,2.0006056750185888,0.05,0.02,savgol_w7p3,0.06875313842107832,4828,town01
5,2.0006056750185888,0.05,0.02,smoothing_spline_default,0.42623218123771334,4828,town01
5,2.0006056750185888,0.05,0.02,smoothing_spline_tuned,0.15764881440125522,4828,town01
5,2.0006056750185888,0.05,0.02,family_a_W5,0.08023321919460237,4828,town01
5,2.0006056750185888,0.05,0.02,family_a_W7,0.09641455622765709,4828,town01
5,1.9999969280046919,0.2,0.0,central,0.31191743303579345,4828,town01
5,1.9999969280046919,0.2,0.0,savgol_w7p3,0.2286545829936691,4828,town01
5,1.9999969280046919,0.2,0.0,smoothing_spline_default,0.42450270525645184,4828,town01
